from_currency,to_currency,exchange_rate,effective_date
USD,TRY,34.422,2024-11-15
USD,ZAR,18.1757,2024-11-15
USD,AUD,1.5445,2024-11-17
USD,BGN,1.8481,2024-11-17
USD,BRL,5.7956,2024-11-17
USD,CAD,1.4042,2024-11-17
USD,CHF,0.88718,2024-11-17
USD,CNY,7.2278,2024-11-17
USD,CZK,23.893,2024-11-17
USD,DKK,7.0481,2024-11-17
USD,EUR,0.94491,2024-11-17
USD,GBP,0.78858,2024-11-17
USD,HKD,7.7847,2024-11-17
USD,HUF,384.8,2024-11-17
USD,IDR,15884.0,2024-11-17
USD,ILS,3.7405,2024-11-17
USD,INR,84.43,2024-11-17
USD,ISK,137.67,2024-11-17
USD,JPY,155.31,2024-11-17
USD,KRW,1394.91,2024-11-17
USD,MXN,20.382,2024-11-17
USD,MYR,4.4705,2024-11-17
USD,NOK,11.0545,2024-11-17
USD,NZD,1.7023,2024-11-17
USD,PHP,58.738,2024-11-17
USD,PLN,4.082,2024-11-17
USD,RON,4.7026,2024-11-17
USD,SEK,10.952,2024-11-17
USD,SGD,1.3405,2024-11-17
USD,THB,34.83,2024-11-17
USD,TRY,34.422,2024-11-17
USD,ZAR,18.1757,2024-11-17
USD,AUD,1.5445,2024-11-16
USD,BGN,1.8481,2024-11-16
USD,BRL,5.7956,2024-11-16
USD,CAD,1.4042,2024-11-16
USD,CHF,0.88718,2024-11-16
USD,CNY,7.2278,2024-11-16
USD,CZK,23.893,2024-11-16
USD,DKK,7.0481,2024-11-16
USD,EUR,0.94491,2024-11-16
USD,GBP,0.78858,2024-11-16
USD,HKD,7.7847,2024-11-16
USD,HUF,384.8,2024-11-16
USD,IDR,15884.0,2024-11-16
USD,ILS,3.7405,2024-11-16
USD,INR,84.43,2024-11-16
USD,ISK,137.67,2024-11-16
USD,JPY,155.31,2024-11-16
USD,KRW,1394.91,2024-11-16
USD,MXN,20.382,2024-11-16
USD,MYR,4.4705,2024-11-16
USD,NOK,11.0545,2024-11-16
USD,NZD,1.7023,2024-11-16
USD,PHP,58.738,2024-11-16
USD,PLN,4.082,2024-11-16
USD,RON,4.7026,2024-11-16
USD,SEK,10.952,2024-11-16
USD,SGD,1.3405,2024-11-16
USD,THB,34.83,2024-11-16
USD,TRY,34.422,2024-11-16
USD,ZAR,18.1757,2024-11-16
USD,AUD,1.5497,2024-11-18
USD,BGN,1.8535,2024-11-18
USD,BRL,5.7837,2024-11-18
USD,CAD,1.4095,2024-11-18
USD,CHF,0.88741,2024-11-18
USD,CNY,7.2443,2024-11-18
USD,CZK,23.959,2024-11-18
USD,DKK,7.0689,2024-11-18
USD,EUR,0.94769,2024-11-18
USD,GBP,0.79189,2024-11-18
USD,HKD,7.7843,2024-11-18
USD,HUF,387.32,2024-11-18
USD,IDR,15858.0,2024-11-18
USD,ILS,3.7403,2024-11-18
USD,INR,84.42,2024-11-18
USD,ISK,136.75,2024-11-18
USD,JPY,155.17,2024-11-18
USD,KRW,1397.36,2024-11-18
USD,MXN,20.377,2024-11-18
USD,MYR,4.4805,2024-11-18
USD,NOK,11.1041,2024-11-18
USD,NZD,1.7117,2024-11-18
USD,PHP,58.689,2024-11-18
USD,PLN,4.1014,2024-11-18
USD,RON,4.7162,2024-11-18
USD,SEK,10.9932,2024-11-18
USD,SGD,1.3444,2024-11-18
USD,THB,34.835,2024-11-18
USD,TRY,34.54,2024-11-18
USD,ZAR,18.0788,2024-11-18
USD,AUD,1.5334,2024-11-21
USD,BGN,1.8581,2024-11-21
USD,BRL,5.8215,2024-11-21
USD,CAD,1.3965,2024-11-21
USD,CHF,0.88296,2024-11-21
USD,CNY,7.2396,2024-11-21
USD,CZK,24.079,2024-11-21
USD,DKK,7.0861,2024-11-21
USD,EUR,0.95003,2024-11-21
USD,GBP,0.79112,2024-11-21
USD,HKD,7.7827,2024-11-21
USD,HUF,389.99,2024-11-21
USD,IDR,15897.0,2024-11-21
USD,ILS,3.7328,2024-11-21
USD,INR,84.48,2024-11-21
USD,ISK,138.61,2024-11-21
USD,JPY,154.41,2024-11-21
USD,KRW,1398.06,2024-11-21
USD,MXN,20.372,2024-11-21
USD,MYR,4.465,2024-11-21
USD,NOK,11.0393,2024-11-21
USD,NZD,1.7028,2024-11-21
USD,PHP,59.012,2024-11-21
USD,PLN,4.1248,2024-11-21
USD,RON,4.7283,2024-11-21
USD,SEK,11.027,2024-11-21
USD,SGD,1.3437,2024-11-21
USD,THB,34.645,2024-11-21
USD,TRY,34.482,2024-11-21
USD,ZAR,18.0775,2024-11-21
USD,AUD,1.5362,2024-11-20
USD,BGN,1.8517,2024-11-20
USD,BRL,5.7731,2024-11-20
USD,CAD,1.3981,2024-11-20
USD,CHF,0.88449,2024-11-20
USD,CNY,7.2456,2024-11-20
USD,CZK,23.941,2024-11-20
USD,DKK,7.0623,2024-11-20
USD,EUR,0.94679,2024-11-20
USD,GBP,0.78943,2024-11-20
USD,HKD,7.7834,2024-11-20
USD,HUF,387.81,2024-11-20
USD,IDR,15897.0,2024-11-20
USD,ILS,3.7316,2024-11-20
USD,INR,84.36,2024-11-20
USD,ISK,137.76,2024-11-20
USD,JPY,155.67,2024-11-20
USD,KRW,1395.95,2024-11-20
USD,MXN,20.17,2024-11-20
USD,MYR,4.4715,2024-11-20
USD,NOK,11.0244,2024-11-20
USD,NZD,1.6992,2024-11-20
USD,PHP,58.968,2024-11-20
USD,PLN,4.1004,2024-11-20
USD,RON,4.7117,2024-11-20
USD,SEK,10.9875,2024-11-20
USD,SGD,1.3419,2024-11-20
USD,THB,34.635,2024-11-20
USD,TRY,34.465,2024-11-20
USD,ZAR,18.1089,2024-11-20
USD,AUD,1.5375,2024-11-19
USD,BGN,1.8489,2024-11-19
USD,BRL,5.7867,2024-11-19
USD,CAD,1.4022,2024-11-19
USD,CHF,0.88192,2024-11-19
USD,CNY,7.2394,2024-11-19
USD,CZK,23.902,2024-11-19
USD,DKK,7.0515,2024-11-19
USD,EUR,0.94536,2024-11-19
USD,GBP,0.79068,2024-11-19
USD,HKD,7.7836,2024-11-19
USD,HUF,385.19,2024-11-19
USD,IDR,15844.0,2024-11-19
USD,ILS,3.7447,2024-11-19
USD,INR,84.41,2024-11-19
USD,ISK,137.36,2024-11-19
USD,JPY,153.82,2024-11-19
USD,KRW,1392.36,2024-11-19
USD,MXN,20.321,2024-11-19
USD,MYR,4.473,2024-11-19
USD,NOK,11.0224,2024-11-19
USD,NZD,1.6968,2024-11-19
USD,PHP,58.909,2024-11-19
USD,PLN,4.0937,2024-11-19
USD,RON,4.705,2024-11-19
USD,SEK,10.951,2024-11-19
USD,SGD,1.3389,2024-11-19
USD,THB,34.525,2024-11-19
USD,TRY,34.559,2024-11-19
USD,ZAR,18.0535,2024-11-19
USD,AUD,1.5384,2024-11-22
USD,BGN,1.8784,2024-11-22
USD,BRL,5.809,2024-11-22
USD,CAD,1.3985,2024-11-22
USD,CHF,0.89051,2024-11-22
USD,CNY,7.2472,2024-11-22
USD,CZK,24.355,2024-11-22
USD,DKK,7.1626,2024-11-22
USD,EUR,0.96043,2024-11-22
USD,GBP,0.79913,2024-11-22
USD,HKD,7.7845,2024-11-22
USD,HUF,394.86,2024-11-22
USD,IDR,15914.0,2024-11-22
USD,ILS,3.7185,2024-11-22
USD,INR,84.45,2024-11-22
USD,ISK,139.93,2024-11-22
USD,JPY,154.48,2024-11-22
USD,KRW,1406.48,2024-11-22
USD,MXN,20.432,2024-11-22
USD,MYR,4.4675,2024-11-22
USD,NOK,11.1103,2024-11-22
USD,NZD,1.7119,2024-11-22
USD,PHP,58.94,2024-11-22
USD,PLN,4.1657,2024-11-22
USD,RON,4.7798,2024-11-22
USD,SEK,11.0959,2024-11-22
USD,SGD,1.3479,2024-11-22
USD,THB,34.545,2024-11-22
USD,TRY,34.551,2024-11-22
USD,ZAR,18.0505,2024-11-22
USD,AUD,1.5384,2024-11-24
USD,BGN,1.8784,2024-11-24
USD,BRL,5.809,2024-11-24
USD,CAD,1.3985,2024-11-24
USD,CHF,0.89051,2024-11-24
USD,CNY,7.2472,2024-11-24
USD,CZK,24.355,2024-11-24
USD,DKK,7.1626,2024-11-24
USD,EUR,0.96043,2024-11-24
USD,GBP,0.79913,2024-11-24
USD,HKD,7.7845,2024-11-24
USD,HUF,394.86,2024-11-24
USD,IDR,15914.0,2024-11-24
USD,ILS,3.7185,2024-11-24
USD,INR,84.45,2024-11-24
USD,ISK,139.93,2024-11-24
USD,JPY,154.48,2024-11-24
USD,KRW,1406.48,2024-11-24
USD,MXN,20.432,2024-11-24
USD,MYR,4.4675,2024-11-24
USD,NOK,11.1103,2024-11-24
USD,NZD,1.7119,2024-11-24
USD,PHP,58.94,2024-11-24
USD,PLN,4.1657,2024-11-24
USD,RON,4.7798,2024-11-24
USD,SEK,11.0959,2024-11-24
USD,SGD,1.3479,2024-11-24
USD,THB,34.545,2024-11-24
USD,TRY,34.551,2024-11-24
USD,ZAR,18.0505,2024-11-24
USD,AUD,1.5384,2024-11-23
USD,BGN,1.8784,2024-11-23
USD,BRL,5.809,2024-11-23
USD,CAD,1.3985,2024-11-23
USD,CHF,0.89051,2024-11-23
USD,CNY,7.2472,2024-11-23
USD,CZK,24.355,2024-11-23
USD,DKK,7.1626,2024-11-23
USD,EUR,0.96043,2024-11-23
USD,GBP,0.79913,2024-11-23
USD,HKD,7.7845,2024-11-23
USD,HUF,394.86,2024-11-23
USD,IDR,15914.0,2024-11-23
USD,ILS,3.7185,2024-11-23
USD,INR,84.45,2024-11-23
USD,ISK,139.93,2024-11-23
USD,JPY,154.48,2024-11-23
USD,KRW,1406.48,2024-11-23
USD,MXN,20.432,2024-11-23
USD,MYR,4.4675,2024-11-23
USD,NOK,11.1103,2024-11-23
USD,NZD,1.7119,2024-11-23
USD,PHP,58.94,2024-11-23
USD,PLN,4.1657,2024-11-23
USD,RON,4.7798,2024-11-23
USD,SEK,11.0959,2024-11-23
USD,SGD,1.3479,2024-11-23
USD,THB,34.545,2024-11-23
USD,TRY,34.551,2024-11-23
USD,ZAR,18.0505,2024-11-23
USD,AUD,1.5351,2024-11-25
USD,BGN,1.8636,2024-11-25
USD,BRL,5.8067,2024-11-25
USD,CAD,1.3957,2024-11-25
USD,CHF,0.88842,2024-11-25
USD,CNY,7.2433,2024-11-25
USD,CZK,24.102,2024-11-25
USD,DKK,7.1068,2024-11-25
USD,EUR,0.95283,2024-11-25
USD,GBP,0.79528,2024-11-25
USD,HKD,7.7808,2024-11-25
USD,HUF,390.45,2024-11-25
USD,IDR,15867.0,2024-11-25
USD,ILS,3.6677,2024-11-25
USD,INR,84.29,2024-11-25
USD,ISK,138.45,2024-11-25
USD,JPY,154.02,2024-11-25
USD,KRW,1400.54,2024-11-25
USD,MXN,20.324,2024-11-25
USD,MYR,4.452,2024-11-25
USD,NOK,11.04,2024-11-25
USD,NZD,1.7081,2024-11-25
USD,PHP,59.015,2024-11-25
USD,PLN,4.1148,2024-11-25
USD,RON,4.742,2024-11-25
USD,SEK,10.9605,2024-11-25
USD,SGD,1.3462,2024-11-25
USD,THB,34.56,2024-11-25
USD,TRY,34.59,2024-11-25
USD,ZAR,18.065,2024-11-25
USD,AUD,1.5428,2024-11-27
USD,BGN,1.8572,2024-11-27
USD,BRL,5.8202,2024-11-27
USD,CAD,1.406,2024-11-27
USD,CHF,0.88396,2024-11-27
USD,CNY,7.2497,2024-11-27
USD,CZK,23.993,2024-11-27
USD,DKK,7.0822,2024-11-27
USD,EUR,0.94958,2024-11-27
USD,GBP,0.79195,2024-11-27
USD,HKD,7.7817,2024-11-27
USD,HUF,391.3,2024-11-27
USD,IDR,15863.0,2024-11-27
USD,ILS,3.6563,2024-11-27
USD,INR,84.41,2024-11-27
USD,ISK,137.4,2024-11-27
USD,JPY,151.6,2024-11-27
USD,KRW,1392.39,2024-11-27
USD,MXN,20.745,2024-11-27
USD,MYR,4.4425,2024-11-27
USD,NOK,11.1006,2024-11-27
USD,NZD,1.6991,2024-11-27
USD,PHP,58.75,2024-11-27
USD,PLN,4.0946,2024-11-27
USD,RON,4.7259,2024-11-27
USD,SEK,10.9477,2024-11-27
USD,SGD,1.3434,2024-11-27
USD,THB,34.495,2024-11-27
USD,TRY,34.658,2024-11-27
USD,ZAR,18.1456,2024-11-27
USD,AUD,1.5388,2024-11-26
USD,BGN,1.8588,2024-11-26
USD,BRL,5.7979,2024-11-26
USD,CAD,1.4097,2024-11-26
USD,CHF,0.88519,2024-11-26
USD,CNY,7.2481,2024-11-26
USD,CZK,24.039,2024-11-26
USD,DKK,7.0885,2024-11-26
USD,EUR,0.95039,2024-11-26
USD,GBP,0.79339,2024-11-26
USD,HKD,7.7808,2024-11-26
USD,HUF,390.59,2024-11-26
USD,IDR,15878.0,2024-11-26
USD,ILS,3.6497,2024-11-26
USD,INR,84.3,2024-11-26
USD,ISK,138.09,2024-11-26
USD,JPY,153.14,2024-11-26
USD,KRW,1395.45,2024-11-26
USD,MXN,20.489,2024-11-26
USD,MYR,4.4575,2024-11-26
USD,NOK,11.102,2024-11-26
USD,NZD,1.7069,2024-11-26
USD,PHP,58.962,2024-11-26
USD,PLN,4.0967,2024-11-26
USD,RON,4.7302,2024-11-26
USD,SEK,10.9513,2024-11-26
USD,SGD,1.3451,2024-11-26
USD,THB,34.605,2024-11-26
USD,TRY,34.641,2024-11-26
USD,ZAR,18.0889,2024-11-26
USD,AUD,1.5394,2024-11-28
USD,BGN,1.8552,2024-11-28
USD,BRL,5.9658,2024-11-28
USD,CAD,1.4011,2024-11-28
USD,CHF,0.88351,2024-11-28
USD,CNY,7.2475,2024-11-28
USD,CZK,23.972,2024-11-28
USD,DKK,7.0743,2024-11-28
USD,EUR,0.94859,2024-11-28
USD,GBP,0.78951,2024-11-28
USD,HKD,7.7828,2024-11-28
USD,HUF,391.61,2024-11-28
USD,IDR,15875.0,2024-11-28
USD,ILS,3.6476,2024-11-28
USD,INR,84.47,2024-11-28
USD,ISK,137.64,2024-11-28
USD,JPY,151.67,2024-11-28
USD,KRW,1396.59,2024-11-28
USD,MXN,20.34,2024-11-28
USD,MYR,4.447,2024-11-28
USD,NOK,11.0643,2024-11-28
USD,NZD,1.6991,2024-11-28
USD,PHP,58.691,2024-11-28
USD,PLN,4.0884,2024-11-28
USD,RON,4.7214,2024-11-28
USD,SEK,10.9443,2024-11-28
USD,SGD,1.3437,2024-11-28
USD,THB,34.425,2024-11-28
USD,TRY,34.605,2024-11-28
USD,ZAR,18.1522,2024-11-28
USD,AUD,1.5381,2024-11-29
USD,BGN,1.8517,2024-11-29
USD,BRL,6.0936,2024-11-29
USD,CAD,1.4009,2024-11-29
USD,CHF,0.88137,2024-11-29
USD,CNY,7.2414,2024-11-29
USD,CZK,23.912,2024-11-29
USD,DKK,7.0611,2024-11-29
USD,EUR,0.94679,2024-11-29
USD,GBP,0.78778,2024-11-29
USD,HKD,7.7837,2024-11-29
USD,HUF,389.84,2024-11-29
USD,IDR,15863.0,2024-11-29
USD,ILS,3.6367,2024-11-29
USD,INR,84.57,2024-11-29
USD,ISK,137.95,2024-11-29
USD,JPY,150.2,2024-11-29
USD,KRW,1397.57,2024-11-29
USD,MXN,20.391,2024-11-29
USD,MYR,4.445,2024-11-29
USD,NOK,11.059,2024-11-29
USD,NZD,1.6922,2024-11-29
USD,PHP,58.643,2024-11-29
USD,PLN,4.0674,2024-11-29
USD,RON,4.7126,2024-11-29
USD,SEK,10.9051,2024-11-29
USD,SGD,1.3406,2024-11-29
USD,THB,34.29,2024-11-29
USD,TRY,34.689,2024-11-29
USD,ZAR,18.0626,2024-11-29
USD,AUD,1.5381,2024-11-30
USD,BGN,1.8517,2024-11-30
USD,BRL,6.0936,2024-11-30
USD,CAD,1.4009,2024-11-30
USD,CHF,0.88137,2024-11-30
USD,CNY,7.2414,2024-11-30
USD,CZK,23.912,2024-11-30
USD,DKK,7.0611,2024-11-30
USD,EUR,0.94679,2024-11-30
USD,GBP,0.78778,2024-11-30
USD,HKD,7.7837,2024-11-30
USD,HUF,389.84,2024-11-30
USD,IDR,15863.0,2024-11-30
USD,ILS,3.6367,2024-11-30
USD,INR,84.57,2024-11-30
USD,ISK,137.95,2024-11-30
USD,JPY,150.2,2024-11-30
USD,KRW,1397.57,2024-11-30
USD,MXN,20.391,2024-11-30
USD,MYR,4.445,2024-11-30
USD,NOK,11.059,2024-11-30
USD,NZD,1.6922,2024-11-30
USD,PHP,58.643,2024-11-30
USD,PLN,4.0674,2024-11-30
USD,RON,4.7126,2024-11-30
USD,SEK,10.9051,2024-11-30
USD,SGD,1.3406,2024-11-30
USD,THB,34.29,2024-11-30
USD,TRY,34.689,2024-11-30
USD,ZAR,18.0626,2024-11-30
USD,AUD,1.5381,2024-12-01
USD,BGN,1.8517,2024-12-01
USD,BRL,6.0936,2024-12-01
USD,CAD,1.4009,2024-12-01
USD,CHF,0.88137,2024-12-01
USD,CNY,7.2414,2024-12-01
USD,CZK,23.912,2024-12-01
USD,DKK,7.0611,2024-12-01
USD,EUR,0.94679,2024-12-01
USD,GBP,0.78778,2024-12-01
USD,HKD,7.7837,2024-12-01
USD,HUF,389.84,2024-12-01
USD,IDR,15863.0,2024-12-01
USD,ILS,3.6367,2024-12-01
USD,INR,84.57,2024-12-01
USD,ISK,137.95,2024-12-01
USD,JPY,150.2,2024-12-01
USD,KRW,1397.57,2024-12-01
USD,MXN,20.391,2024-12-01
USD,MYR,4.445,2024-12-01
USD,NOK,11.059,2024-12-01
USD,NZD,1.6922,2024-12-01
USD,PHP,58.643,2024-12-01
USD,PLN,4.0674,2024-12-01
USD,RON,4.7126,2024-12-01
USD,SEK,10.9051,2024-12-01
USD,SGD,1.3406,2024-12-01
USD,THB,34.29,2024-12-01
USD,TRY,34.689,2024-12-01
USD,ZAR,18.0626,2024-12-01
USD,AUD,1.5616,2024-12-04
USD,BGN,1.8641,2024-12-04
USD,BRL,6.0496,2024-12-04
USD,CAD,1.4063,2024-12-04
USD,CHF,0.88687,2024-12-04
USD,CNY,7.2708,2024-12-04
USD,CZK,24.014,2024-12-04
USD,DKK,7.108,2024-12-04
USD,EUR,0.95311,2024-12-04
USD,GBP,0.78946,2024-12-04
USD,HKD,7.784,2024-12-04
USD,HUF,394.96,2024-12-04
USD,IDR,15924.0,2024-12-04
USD,ILS,3.6114,2024-12-04
USD,INR,84.76,2024-12-04
USD,ISK,138.49,2024-12-04
USD,JPY,151.15,2024-12-04
USD,KRW,1417.54,2024-12-04
USD,MXN,20.308,2024-12-04
USD,MYR,4.4525,2024-12-04
USD,NOK,11.0756,2024-12-04
USD,NZD,1.7144,2024-12-04
USD,PHP,58.247,2024-12-04
USD,PLN,4.0858,2024-12-04
USD,RON,4.7436,2024-12-04
USD,SEK,11.0065,2024-12-04
USD,SGD,1.3472,2024-12-04
USD,THB,34.35,2024-12-04
USD,TRY,34.757,2024-12-04
USD,ZAR,18.1738,2024-12-04
USD,AUD,1.543,2024-12-03
USD,BGN,1.8605,2024-12-03
USD,BRL,6.0712,2024-12-03
USD,CAD,1.4034,2024-12-03
USD,CHF,0.88556,2024-12-03
USD,CNY,7.2859,2024-12-03
USD,CZK,23.995,2024-12-03
USD,DKK,7.0956,2024-12-03
USD,EUR,0.95129,2024-12-03
USD,GBP,0.79074,2024-12-03
USD,HKD,7.7833,2024-12-03
USD,HUF,394.45,2024-12-03
USD,IDR,15933.0,2024-12-03
USD,ILS,3.6341,2024-12-03
USD,INR,84.68,2024-12-03
USD,ISK,138.6,2024-12-03
USD,JPY,149.64,2024-12-03
USD,KRW,1403.06,2024-12-03
USD,MXN,20.349,2024-12-03
USD,MYR,4.47,2024-12-03
USD,NOK,11.0626,2024-12-03
USD,NZD,1.7002,2024-12-03
USD,PHP,58.584,2024-12-03
USD,PLN,4.088,2024-12-03
USD,RON,4.7345,2024-12-03
USD,SEK,11.0117,2024-12-03
USD,SGD,1.3451,2024-12-03
USD,THB,34.42,2024-12-03
USD,TRY,34.75,2024-12-03
USD,ZAR,18.1035,2024-12-03
USD,AUD,1.5429,2024-12-02
USD,BGN,1.8614,2024-12-02
USD,BRL,6.0267,2024-12-02
USD,CAD,1.4036,2024-12-02
USD,CHF,0.88665,2024-12-02
USD,CNY,7.2733,2024-12-02
USD,CZK,24.047,2024-12-02
USD,DKK,7.0984,2024-12-02
USD,EUR,0.95175,2024-12-02
USD,GBP,0.78898,2024-12-02
USD,HKD,7.7808,2024-12-02
USD,HUF,394.93,2024-12-02
USD,IDR,15898.0,2024-12-02
USD,ILS,3.6361,2024-12-02
USD,INR,84.71,2024-12-02
USD,ISK,138.86,2024-12-02
USD,JPY,150.13,2024-12-02
USD,KRW,1404.33,2024-12-02
USD,MXN,20.495,2024-12-02
USD,MYR,4.459,2024-12-02
USD,NOK,11.0964,2024-12-02
USD,NZD,1.6981,2024-12-02
USD,PHP,58.68,2024-12-02
USD,PLN,4.0835,2024-12-02
USD,RON,4.7368,2024-12-02
USD,SEK,10.9708,2024-12-02
USD,SGD,1.3456,2024-12-02
USD,THB,34.46,2024-12-02
USD,TRY,34.717,2024-12-02
USD,ZAR,18.182,2024-12-02
USD,AUD,1.5538,2024-12-05
USD,BGN,1.8556,2024-12-05
USD,BRL,5.998,2024-12-05
USD,CAD,1.405,2024-12-05
USD,CHF,0.88283,2024-12-05
USD,CNY,7.2654,2024-12-05
USD,CZK,23.858,2024-12-05
USD,DKK,7.0758,2024-12-05
USD,EUR,0.94877,2024-12-05
USD,GBP,0.78558,2024-12-05
USD,HKD,7.7824,2024-12-05
USD,HUF,390.7,2024-12-05
USD,IDR,15855.0,2024-12-05
USD,ILS,3.6035,2024-12-05
USD,INR,84.68,2024-12-05
USD,ISK,138.05,2024-12-05
USD,JPY,150.4,2024-12-05
USD,KRW,1418.04,2024-12-05
USD,MXN,20.29,2024-12-05
USD,MYR,4.4275,2024-12-05
USD,NOK,11.0626,2024-12-05
USD,NZD,1.7064,2024-12-05
USD,PHP,57.824,2024-12-05
USD,PLN,4.0555,2024-12-05
USD,RON,4.7224,2024-12-05
USD,SEK,10.9198,2024-12-05
USD,SGD,1.3409,2024-12-05
USD,THB,34.13,2024-12-05
USD,TRY,34.723,2024-12-05
USD,ZAR,18.0671,2024-12-05
USD,AUD,1.56,2024-12-06
USD,BGN,1.8484,2024-12-06
USD,BRL,6.0057,2024-12-06
USD,CAD,1.4065,2024-12-06
USD,CHF,0.87742,2024-12-06
USD,CNY,7.2632,2024-12-06
USD,CZK,23.731,2024-12-06
USD,DKK,7.0489,2024-12-06
USD,EUR,0.94509,2024-12-06
USD,GBP,0.78305,2024-12-06
USD,HKD,7.7794,2024-12-06
USD,HUF,391.6,2024-12-06
USD,IDR,15824.0,2024-12-06
USD,ILS,3.5983,2024-12-06
USD,INR,84.69,2024-12-06
USD,ISK,137.7,2024-12-06
USD,JPY,150.51,2024-12-06
USD,KRW,1419.74,2024-12-06
USD,MXN,20.187,2024-12-06
USD,MYR,4.4195,2024-12-06
USD,NOK,11.0996,2024-12-06
USD,NZD,1.7118,2024-12-06
USD,PHP,57.854,2024-12-06
USD,PLN,4.0327,2024-12-06
USD,RON,4.7041,2024-12-06
USD,SEK,10.8903,2024-12-06
USD,SGD,1.3396,2024-12-06
USD,THB,33.995,2024-12-06
USD,TRY,34.798,2024-12-06
USD,ZAR,18.0584,2024-12-06
USD,AUD,1.56,2024-12-07
USD,BGN,1.8484,2024-12-07
USD,BRL,6.0057,2024-12-07
USD,CAD,1.4065,2024-12-07
USD,CHF,0.87742,2024-12-07
USD,CNY,7.2632,2024-12-07
USD,CZK,23.731,2024-12-07
USD,DKK,7.0489,2024-12-07
USD,EUR,0.94509,2024-12-07
USD,GBP,0.78305,2024-12-07
USD,HKD,7.7794,2024-12-07
USD,HUF,391.6,2024-12-07
USD,IDR,15824.0,2024-12-07
USD,ILS,3.5983,2024-12-07
USD,INR,84.69,2024-12-07
USD,ISK,137.7,2024-12-07
USD,JPY,150.51,2024-12-07
USD,KRW,1419.74,2024-12-07
USD,MXN,20.187,2024-12-07
USD,MYR,4.4195,2024-12-07
USD,NOK,11.0996,2024-12-07
USD,NZD,1.7118,2024-12-07
USD,PHP,57.854,2024-12-07
USD,PLN,4.0327,2024-12-07
USD,RON,4.7041,2024-12-07
USD,SEK,10.8903,2024-12-07
USD,SGD,1.3396,2024-12-07
USD,THB,33.995,2024-12-07
USD,TRY,34.798,2024-12-07
USD,ZAR,18.0584,2024-12-07
USD,AUD,1.56,2024-12-08
USD,BGN,1.8484,2024-12-08
USD,BRL,6.0057,2024-12-08
USD,CAD,1.4065,2024-12-08
USD,CHF,0.87742,2024-12-08
USD,CNY,7.2632,2024-12-08
USD,CZK,23.731,2024-12-08
USD,DKK,7.0489,2024-12-08
USD,EUR,0.94509,2024-12-08
USD,GBP,0.78305,2024-12-08
USD,HKD,7.7794,2024-12-08
USD,HUF,391.6,2024-12-08
USD,IDR,15824.0,2024-12-08
USD,ILS,3.5983,2024-12-08
USD,INR,84.69,2024-12-08
USD,ISK,137.7,2024-12-08
USD,JPY,150.51,2024-12-08
USD,KRW,1419.74,2024-12-08
USD,MXN,20.187,2024-12-08
USD,MYR,4.4195,2024-12-08
USD,NOK,11.0996,2024-12-08
USD,NZD,1.7118,2024-12-08
USD,PHP,57.854,2024-12-08
USD,PLN,4.0327,2024-12-08
USD,RON,4.7041,2024-12-08
USD,SEK,10.8903,2024-12-08
USD,SGD,1.3396,2024-12-08
USD,THB,33.995,2024-12-08
USD,TRY,34.798,2024-12-08
USD,ZAR,18.0584,2024-12-08
USD,AUD,1.55,2024-12-09
USD,BGN,1.8507,2024-12-09
USD,BRL,6.042,2024-12-09
USD,CAD,1.4117,2024-12-09
USD,CHF,0.87954,2024-12-09
USD,CNY,7.2644,2024-12-09
USD,CZK,23.744,2024-12-09
USD,DKK,7.057,2024-12-09
USD,EUR,0.94625,2024-12-09
USD,GBP,0.78354,2024-12-09
USD,HKD,7.7748,2024-12-09
USD,HUF,389.15,2024-12-09
USD,IDR,15878.0,2024-12-09
USD,ILS,3.5625,2024-12-09
USD,INR,84.87,2024-12-09
USD,ISK,138.06,2024-12-09
USD,JPY,150.83,2024-12-09
USD,KRW,1432.14,2024-12-09
USD,MXN,20.159,2024-12-09
USD,MYR,4.425,2024-12-09
USD,NOK,11.1123,2024-12-09
USD,NZD,1.7061,2024-12-09
USD,PHP,58.002,2024-12-09
USD,PLN,4.0304,2024-12-09
USD,RON,4.7048,2024-12-09
USD,SEK,10.916,2024-12-09
USD,SGD,1.3396,2024-12-09
USD,THB,33.74,2024-12-09
USD,TRY,34.815,2024-12-09
USD,ZAR,17.8194,2024-12-09
USD,AUD,1.5728,2024-12-11
USD,BGN,1.8614,2024-12-11
USD,BRL,6.037,2024-12-11
USD,CAD,1.4186,2024-12-11
USD,CHF,0.88322,2024-12-11
USD,CNY,7.2635,2024-12-11
USD,CZK,23.905,2024-12-11
USD,DKK,7.0976,2024-12-11
USD,EUR,0.95175,2024-12-11
USD,GBP,0.78479,2024-12-11
USD,HKD,7.7736,2024-12-11
USD,HUF,389.72,2024-12-11
USD,IDR,15932.0,2024-12-11
USD,ILS,3.5848,2024-12-11
USD,INR,84.85,2024-12-11
USD,ISK,138.86,2024-12-11
USD,JPY,152.61,2024-12-11
USD,KRW,1430.36,2024-12-11
USD,MXN,20.207,2024-12-11
USD,MYR,4.433,2024-12-11
USD,NOK,11.1469,2024-12-11
USD,NZD,1.7303,2024-12-11
USD,PHP,58.31,2024-12-11
USD,PLN,4.0585,2024-12-11
USD,RON,4.7277,2024-12-11
USD,SEK,10.9608,2024-12-11
USD,SGD,1.3433,2024-12-11
USD,THB,33.885,2024-12-11
USD,TRY,34.87,2024-12-11
USD,ZAR,17.7781,2024-12-11
